10980,Rhönbräu Klosterbier,Beverages,"7,75",40,Folk och fä HB,Bräcke,Sweden,26/4/2016
10981,Côte de Blaye,Beverages,"263,5",60,Hanari Carnes,Rio de Janeiro,Brazil,26/4/2016
10982,Ipoh Coffee,Beverages,46,9,Bottom-Dollar Markets,Tsawassen,Canada,26/4/2016
10982,Uncle Bob's Organic Dried Pears,Produce,30,20,Bottom-Dollar Markets,Tsawassen,Canada,26/4/2016
10983,Konbu,Seafood,6,84,Save-a-lot Markets,Boise,USA,26/4/2016
10983,Ravioli Angelo,Grains/Cereals,"19,5",15,Save-a-lot Markets,Boise,USA,26/4/2016
10984,Pavlova,Confections,"17,45",55,Save-a-lot Markets,Boise,USA,29/4/2016
10984,Guaraná Fantástica,Beverages,"4,5",20,Save-a-lot Markets,Boise,USA,29/4/2016
10984,Inlagd Sill,Seafood,19,40,Save-a-lot Markets,Boise,USA,29/4/2016
10985,Mascarpone Fabioli,Dairy Products,32,35,Hungry Owl All-Night Grocers,Cork,Ireland,29/4/2016
10985,Pavlova,Confections,"17,45",36,Hungry Owl All-Night Grocers,Cork,Ireland,29/4/2016
10985,Carnarvon Tigers,Seafood,"62,5",8,Hungry Owl All-Night Grocers,Cork,Ireland,29/4/2016
10986,Queso Cabrales,Dairy Products,21,30,Océano Atlántico Ltda.,Buenos Aires,Argentina,29/4/2016
10986,Sir Rodney's Marmalade,Confections,81,15,Océano Atlántico Ltda.,Buenos Aires,Argentina,29/4/2016
10986,Lakkalikööri,Beverages,18,10,Océano Atlántico Ltda.,Buenos Aires,Argentina,29/4/2016
10986,Original Frankfurter grüne Soße,Condiments,13,15,Océano Atlántico Ltda.,Buenos Aires,Argentina,29/4/2016
10987,Ipoh Coffee,Beverages,46,6,Eastern Connection,London,UK,30/4/2016
10987,Mozzarella di Giovanni,Dairy Products,"34,8",20,Eastern Connection,London,UK,30/4/2016
10987,Uncle Bob's Organic Dried Pears,Produce,30,60,Eastern Connection,London,UK,30/4/2016
10988,Tarte au sucre,Confections,"49,3",40,Rattlesnake Canyon Grocery,Albuquerque,USA,30/4/2016
10988,Uncle Bob's Organic Dried Pears,Produce,30,60,Rattlesnake Canyon Grocery,Albuquerque,USA,30/4/2016
10989,Grandma's Boysenberry Spread,Condiments,25,40,Que Delícia,Rio de Janeiro,Brazil,30/4/2016
10989,Queso Cabrales,Dairy Products,21,15,Que Delícia,Rio de Janeiro,Brazil,30/4/2016
10989,Jack's New England Clam Chowder,Seafood,"9,65",4,Que Delícia,Rio de Janeiro,Brazil,30/4/2016
10990,Pâté chinois,Meat/Poultry,24,65,Ernst Handel,Graz,Austria,1/5/2016
10990,Sasquatch Ale,Beverages,14,60,Ernst Handel,Graz,Austria,1/5/2016
10990,Sir Rodney's Scones,Confections,10,65,Ernst Handel,Graz,Austria,1/5/2016
10990,Sirop d'érable,Condiments,"28,5",66,Ernst Handel,Graz,Austria,1/5/2016
10991,Chang,Beverages,19,50,QUICK-Stop,Cunewalde,Germany,1/5/2016
10991,Outback Lager,Beverages,15,20,QUICK-Stop,Cunewalde,Germany,1/5/2016
10991,Lakkalikööri,Beverages,18,90,QUICK-Stop,Cunewalde,Germany,1/5/2016
10992,Mozzarella di Giovanni,Dairy Products,"34,8",2,The Big Cheese,Portland,USA,1/5/2016
10993,Jack's New England Clam Chowder,Seafood,"9,65",35,Folk och fä HB,Bräcke,Sweden,1/5/2016
10993,Thüringer Rostbratwurst,Meat/Poultry,"123,79",50,Folk och fä HB,Bräcke,Sweden,1/5/2016
10994,Raclette Courdavault,Dairy Products,55,18,Vaffeljernet,Århus,Denmark,2/5/2016
10995,Camembert Pierrot,Dairy Products,34,4,Pericles Comidas clásicas,México D.F.,Mexico,2/5/2016
10995,Manjimup Dried Apples,Produce,53,20,Pericles Comidas clásicas,México D.F.,Mexico,2/5/2016
10996,Singaporean Hokkien Fried Mee,Grains/Cereals,14,40,QUICK-Stop,Cunewalde,Germany,2/5/2016
10997,Mascarpone Fabioli,Dairy Products,32,50,LILA-Supermercado,Barquisimeto,Venezuela,3/5/2016
10997,Spegesild,Seafood,12,20,LILA-Supermercado,Barquisimeto,Venezuela,3/5/2016
10997,Filo Mix,Grains/Cereals,7,20,LILA-Supermercado,Barquisimeto,Venezuela,3/5/2016
10998,Longlife Tofu,Produce,10,20,Wolski  Zajazd,Warszawa,Poland,3/5/2016
10998,Sirop d'érable,Condiments,"28,5",7,Wolski  Zajazd,Warszawa,Poland,3/5/2016
10998,Guaraná Fantástica,Beverages,"4,5",12,Wolski  Zajazd,Warszawa,Poland,3/5/2016
10998,Rhönbräu Klosterbier,Beverages,"7,75",30,Wolski  Zajazd,Warszawa,Poland,3/5/2016
10999,Jack's New England Clam Chowder,Seafood,"9,65",20,Ottilies Käseladen,Köln,Germany,3/5/2016
10999,Manjimup Dried Apples,Produce,53,15,Ottilies Käseladen,Köln,Germany,3/5/2016
10999,Original Frankfurter grüne Soße,Condiments,13,21,Ottilies Käseladen,Köln,Germany,3/5/2016
11000,Original Frankfurter grüne Soße,Condiments,13,30,Rattlesnake Canyon Grocery,Albuquerque,USA,6/5/2016
11000,Chef Anton's Cajun Seasoning,Condiments,22,25,Rattlesnake Canyon Grocery,Albuquerque,USA,6/5/2016
11000,Guaraná Fantástica,Beverages,"4,5",30,Rattlesnake Canyon Grocery,Albuquerque,USA,6/5/2016
11001,Pâté chinois,Meat/Poultry,24,6,Folk och fä HB,Bräcke,Sweden,6/5/2016
11001,Spegesild,Seafood,12,25,Folk och fä HB,Bräcke,Sweden,6/5/2016
11001,Uncle Bob's Organic Dried Pears,Produce,30,60,Folk och fä HB,Bräcke,Sweden,6/5/2016
11001,Gustaf's Knäckebröd,Grains/Cereals,21,25,Folk och fä HB,Bräcke,Sweden,6/5/2016
11002,Pâté chinois,Meat/Poultry,24,40,Save-a-lot Markets,Boise,USA,6/5/2016
11002,Konbu,Seafood,6,56,Save-a-lot Markets,Boise,USA,6/5/2016
11002,Steeleye Stout,Beverages,18,15,Save-a-lot Markets,Boise,USA,6/5/2016
11002,Singaporean Hokkien Fried Mee,Grains/Cereals,14,24,Save-a-lot Markets,Boise,USA,6/5/2016
11003,Filo Mix,Grains/Cereals,7,10,The Cracker Box,Butte,USA,6/5/2016
11003,Chai,Beverages,18,4,The Cracker Box,Butte,USA,6/5/2016
11003,Boston Crab Meat,Seafood,"18,4",10,The Cracker Box,Butte,USA,6/5/2016
11004,Gumbär Gummibärchen,Confections,"31,23",6,Maison Dewey,Bruxelles,Belgium,7/5/2016
11004,Lakkalikööri,Beverages,18,6,Maison Dewey,Bruxelles,Belgium,7/5/2016
11005,Chai,Beverages,18,2,Wilman Kala,Helsinki,Finland,7/5/2016
11005,Raclette Courdavault,Dairy Products,55,10,Wilman Kala,Helsinki,Finland,7/5/2016
11006,Thüringer Rostbratwurst,Meat/Poultry,"123,79",2,Great Lakes Food Market,Eugene,USA,7/5/2016
11006,Chai,Beverages,18,8,Great Lakes Food Market,Eugene,USA,7/5/2016
11007,Singaporean Hokkien Fried Mee,Grains/Cereals,14,14,Princesa Isabel Vinhos,Lisboa,Portugal,8/5/2016
11007,Northwoods Cranberry Sauce,Condiments,40,30,Princesa Isabel Vinhos,Lisboa,Portugal,8/5/2016
11007,Thüringer Rostbratwurst,Meat/Poultry,"123,79",10,Princesa Isabel Vinhos,Lisboa,Portugal,8/5/2016
11008,Rössle Sauerkraut,Produce,"45,6",70,Ernst Handel,Graz,Austria,8/5/2016
11008,Sasquatch Ale,Beverages,14,90,Ernst Handel,Graz,Austria,8/5/2016
11008,Fløtemysost,Dairy Products,"21,5",21,Ernst Handel,Graz,Austria,8/5/2016
11009,Camembert Pierrot,Dairy Products,34,9,Godos Cocina Típica,Sevilla,Spain,8/5/2016
11009,Guaraná Fantástica,Beverages,"4,5",12,Godos Cocina Típica,Sevilla,Spain,8/5/2016
11009,Inlagd Sill,Seafood,19,18,Godos Cocina Típica,Sevilla,Spain,8/5/2016
11010,Uncle Bob's Organic Dried Pears,Produce,30,20,Reggiani Caseifici,Reggio Emilia,Italy,9/5/2016
11010,Guaraná Fantástica,Beverages,"4,5",10,Reggiani Caseifici,Reggio Emilia,Italy,9/5/2016
11011,Escargots de Bourgogne,Seafood,"13,25",40,Alfreds Futterkiste,Berlin,Germany,9/5/2016
11011,Fløtemysost,Dairy Products,"21,5",20,Alfreds Futterkiste,Berlin,Germany,9/5/2016
11012,Teatime Chocolate Biscuits,Confections,"9,2",50,Frankenversand,München,Germany,9/5/2016
11012,Camembert Pierrot,Dairy Products,34,36,Frankenversand,München,Germany,9/5/2016
11012,Fløtemysost,Dairy Products,"21,5",60,Frankenversand,München,Germany,9/5/2016
11013,Tunnbröd,Grains/Cereals,9,10,Romero y tomillo,Madrid,Spain,9/5/2016
11013,Scottish Longbreads,Confections,"12,5",2,Romero y tomillo,Madrid,Spain,9/5/2016
11013,Singaporean Hokkien Fried Mee,Grains/Cereals,14,4,Romero y tomillo,Madrid,Spain,9/5/2016
11013,Røgede sild,Seafood,"9,5",20,Romero y tomillo,Madrid,Spain,9/5/2016
11014,Jack's New England Clam Chowder,Seafood,"9,65",28,LINO-Delicateses,I. de Margarita,Venezuela,10/5/2016
11015,Nord-Ost Matjeshering,Seafood,"25,89",15,Santé Gourmet,Stavern,Norway,10/5/2016
11015,Original Frankfurter grüne Soße,Condiments,13,18,Santé Gourmet,Stavern,Norway,10/5/2016
11016,Inlagd Sill,Seafood,19,16,Around the Horn,Colchester,UK,10/5/2016
11016,Gorgonzola Telino,Dairy Products,"12,5",15,Around the Horn,Colchester,UK,10/5/2016
11017,Outback Lager,Beverages,15,30,Ernst Handel,Graz,Austria,13/5/2016
11017,Raclette Courdavault,Dairy Products,55,110,Ernst Handel,Graz,Austria,13/5/2016
11017,Aniseed Syrup,Condiments,10,25,Ernst Handel,Graz,Austria,13/5/2016
11018,Queso Manchego La Pastora,Dairy Products,38,20,Lonesome Pine Restaurant,Portland,USA,13/5/2016
11018,Carnarvon Tigers,Seafood,"62,5",10,Lonesome Pine Restaurant,Portland,USA,13/5/2016
11018,Gnocchi di nonna Alice,Grains/Cereals,38,5,Lonesome Pine Restaurant,Portland,USA,13/5/2016
11019,Spegesild,Seafood,12,3,Rancho grande,Buenos Aires,Argentina,13/5/2016
11019,Maxilaku,Confections,20,2,Rancho grande,Buenos Aires,Argentina,13/5/2016
11020,Ikura,Seafood,31,24,Ottilies Käseladen,Köln,Germany,14/5/2016
11021,Mozzarella di Giovanni,Dairy Products,"34,8",35,QUICK-Stop,Cunewalde,Germany,14/5/2016
11021,Manjimup Dried Apples,Produce,53,44,QUICK-Stop,Cunewalde,Germany,14/5/2016
11021,Gumbär Gummibärchen,Confections,"31,23",63,QUICK-Stop,Cunewalde,Germany,14/5/2016
11021,Chang,Beverages,19,11,QUICK-Stop,Cunewalde,Germany,14/5/2016
11021,Sir Rodney's Marmalade,Confections,81,15,QUICK-Stop,Cunewalde,Germany,14/5/2016
11022,Teatime Chocolate Biscuits,Confections,"9,2",35,Hanari Carnes,Rio de Janeiro,Brazil,14/5/2016
11022,Gudbrandsdalsost,Dairy Products,36,30,Hanari Carnes,Rio de Janeiro,Brazil,14/5/2016
11023,Uncle Bob's Organic Dried Pears,Produce,30,4,B's Beverages,London,UK,14/5/2016
11023,Ipoh Coffee,Beverages,46,30,B's Beverages,London,UK,14/5/2016
11024,Gumbär Gummibärchen,Confections,"31,23",12,Eastern Connection,London,UK,15/5/2016
11024,Geitost,Dairy Products,"2,5",30,Eastern Connection,London,UK,15/5/2016
11024,Louisiana Fiery Hot Pepper Sauce,Condiments,"21,05",21,Eastern Connection,London,UK,15/5/2016
11024,Fløtemysost,Dairy Products,"21,5",50,Eastern Connection,London,UK,15/5/2016
11025,Chai,Beverages,18,10,Wartian Herkku,Oulu,Finland,15/5/2016
11025,Konbu,Seafood,6,20,Wartian Herkku,Oulu,Finland,15/5/2016
11026,Carnarvon Tigers,Seafood,"62,5",8,Franchi S.p.A.,Torino,Italy,15/5/2016
11026,Manjimup Dried Apples,Produce,53,10,Franchi S.p.A.,Torino,Italy,15/5/2016
11027,Tarte au sucre,Confections,"49,3",21,Bottom-Dollar Markets,Tsawassen,Canada,16/5/2016
11027,Guaraná Fantástica,Beverages,"4,5",30,Bottom-Dollar Markets,Tsawassen,Canada,16/5/2016
11028,Pâté chinois,Meat/Poultry,24,35,Königlich Essen,Brandenburg,Germany,16/5/2016
11028,Raclette Courdavault,Dairy Products,55,24,Königlich Essen,Brandenburg,Germany,16/5/2016
11029,Gnocchi di nonna Alice,Grains/Cereals,38,20,Chop-suey Chinese,Bern,Switzerland,16/5/2016
11029,Vegie-spread,Condiments,"43,9",12,Chop-suey Chinese,Bern,Switzerland,16/5/2016
11030,Chef Anton's Gumbo Mix,Condiments,"21,35",70,Save-a-lot Markets,Boise,USA,17/5/2016
11030,Thüringer Rostbratwurst,Meat/Poultry,"123,79",60,Save-a-lot Markets,Boise,USA,17/5/2016
11030,Raclette Courdavault,Dairy Products,55,100,Save-a-lot Markets,Boise,USA,17/5/2016
11030,Chang,Beverages,19,100,Save-a-lot Markets,Boise,USA,17/5/2016
11031,Chai,Beverages,18,45,Save-a-lot Markets,Boise,USA,17/5/2016
11031,Konbu,Seafood,6,80,Save-a-lot Markets,Boise,USA,17/5/2016
11031,Guaraná Fantástica,Beverages,"4,5",21,Save-a-lot Markets,Boise,USA,17/5/2016
11031,Wimmers gute Semmelknödel,Grains/Cereals,"33,25",20,Save-a-lot Markets,Boise,USA,17/5/2016
11031,Fløtemysost,Dairy Products,"21,5",16,Save-a-lot Markets,Boise,USA,17/5/2016
11032,Inlagd Sill,Seafood,19,35,White Clover Markets,Seattle,USA,17/5/2016
11032,Côte de Blaye,Beverages,"263,5",25,White Clover Markets,Seattle,USA,17/5/2016
11032,Raclette Courdavault,Dairy Products,55,30,White Clover Markets,Seattle,USA,17/5/2016
11033,Perth Pasties,Meat/Poultry,"32,8",70,Richter Supermarkt,Genève,Switzerland,17/5/2016
11033,Gudbrandsdalsost,Dairy Products,36,36,Richter Supermarkt,Genève,Switzerland,17/5/2016
11034,Sir Rodney's Scones,Confections,10,15,Old World Delicatessen,Anchorage,USA,20/5/2016
11034,Gula Malacca,Condiments,"19,45",12,Old World Delicatessen,Anchorage,USA,20/5/2016
11034,Sirop d'érable,Condiments,"28,5",6,Old World Delicatessen,Anchorage,USA,20/5/2016
11035,Singaporean Hokkien Fried Mee,Grains/Cereals,14,30,Suprêmes délices,Charleroi,Belgium,20/5/2016
11035,Steeleye Stout,Beverages,18,60,Suprêmes délices,Charleroi,Belgium,20/5/2016
11035,Chai,Beverages,18,10,Suprêmes délices,Charleroi,Belgium,20/5/2016
11035,Tourtière,Meat/Poultry,"7,45",10,Suprêmes délices,Charleroi,Belgium,20/5/2016
11036,Konbu,Seafood,6,7,Drachenblut Delikatessen,Aachen,Germany,20/5/2016
11036,Raclette Courdavault,Dairy Products,55,30,Drachenblut Delikatessen,Aachen,Germany,20/5/2016
11037,Outback Lager,Beverages,15,4,Godos Cocina Típica,Sevilla,Spain,21/5/2016
11038,Fløtemysost,Dairy Products,"21,5",30,Suprêmes délices,Charleroi,Belgium,21/5/2016
11038,Boston Crab Meat,Seafood,"18,4",5,Suprêmes délices,Charleroi,Belgium,21/5/2016
11038,Filo Mix,Grains/Cereals,7,2,Suprêmes délices,Charleroi,Belgium,21/5/2016
11039,Ravioli Angelo,Grains/Cereals,"19,5",28,LINO-Delicateses,I. de Margarita,Venezuela,21/5/2016
11039,Maxilaku,Confections,20,60,LINO-Delicateses,I. de Margarita,Venezuela,21/5/2016
11039,Rössle Sauerkraut,Produce,"45,6",20,LINO-Delicateses,I. de Margarita,Venezuela,21/5/2016
11039,Steeleye Stout,Beverages,18,24,LINO-Delicateses,I. de Margarita,Venezuela,21/5/2016
11040,Sir Rodney's Scones,Confections,10,20,Great Lakes Food Market,Eugene,USA,22/5/2016
11041,Chang,Beverages,19,30,Chop-suey Chinese,Bern,Switzerland,22/5/2016
11041,Vegie-spread,Condiments,"43,9",30,Chop-suey Chinese,Bern,Switzerland,22/5/2016
11042,Sirop d'érable,Condiments,"28,5",4,Comércio Mineiro,São Paulo,Brazil,22/5/2016
11042,Gula Malacca,Condiments,"19,45",15,Comércio Mineiro,São Paulo,Brazil,22/5/2016
11043,Queso Cabrales,Dairy Products,21,10,Spécialités du monde,Paris,France,22/5/2016
11044,Tarte au sucre,Confections,"49,3",12,Wolski  Zajazd,Warszawa,Poland,23/5/2016
11045,Geitost,Dairy Products,"2,5",15,Bottom-Dollar Markets,Tsawassen,Canada,23/5/2016
11045,Manjimup Dried Apples,Produce,53,24,Bottom-Dollar Markets,Tsawassen,Canada,23/5/2016
11046,Queso Manchego La Pastora,Dairy Products,38,20,Die Wandernde Kuh,Stuttgart,Germany,23/5/2016
11046,Mascarpone Fabioli,Dairy Products,32,15,Die Wandernde Kuh,Stuttgart,Germany,23/5/2016
11046,Steeleye Stout,Beverages,18,18,Die Wandernde Kuh,Stuttgart,Germany,23/5/2016
11047,Chai,Beverages,18,25,Eastern Connection,London,UK,24/5/2016
11047,Chef Anton's Gumbo Mix,Condiments,"21,35",30,Eastern Connection,London,UK,24/5/2016
11048,Scottish Longbreads,Confections,"12,5",42,Bottom-Dollar Markets,Tsawassen,Canada,24/5/2016
11049,Chang,Beverages,19,10,Gourmet Lanchonetes,Campinas,Brazil,24/5/2016
11049,Queso Manchego La Pastora,Dairy Products,38,4,Gourmet Lanchonetes,Campinas,Brazil,24/5/2016
11050,Lakkalikööri,Beverages,18,50,Folk och fä HB,Bräcke,Sweden,27/5/2016
11051,Guaraná Fantástica,Beverages,"4,5",10,La maison d'Asie,Toulouse,France,27/5/2016
11052,Ipoh Coffee,Beverages,46,30,Hanari Carnes,Rio de Janeiro,Brazil,27/5/2016
11052,Sirop d'érable,Condiments,"28,5",10,Hanari Carnes,Rio de Janeiro,Brazil,27/5/2016
11053,Carnarvon Tigers,Seafood,"62,5",35,Piccolo und mehr,Salzburg,Austria,27/5/2016
11053,Mascarpone Fabioli,Dairy Products,32,20,Piccolo und mehr,Salzburg,Austria,27/5/2016
11053,Wimmers gute Semmelknödel,Grains/Cereals,"33,25",25,Piccolo und mehr,Salzburg,Austria,27/5/2016
11054,Geitost,Dairy Products,"2,5",10,Cactus Comidas para llevar,Buenos Aires,Argentina,28/5/2016
11054,Laughing Lumberjack Lager,Beverages,14,20,Cactus Comidas para llevar,Buenos Aires,Argentina,28/5/2016
11055,Ravioli Angelo,Grains/Cereals,"19,5",20,HILARIÓN-Abastos,San Cristóbal,Venezuela,28/5/2016
11055,Guaraná Fantástica,Beverages,"4,5",15,HILARIÓN-Abastos,San Cristóbal,Venezuela,28/5/2016
11055,NuNuCa Nuß-Nougat-Creme,Confections,14,15,HILARIÓN-Abastos,San Cristóbal,Venezuela,28/5/2016
11055,Manjimup Dried Apples,Produce,53,20,HILARIÓN-Abastos,San Cristóbal,Venezuela,28/5/2016
11056,Camembert Pierrot,Dairy Products,34,50,Eastern Connection,London,UK,28/5/2016
11056,Uncle Bob's Organic Dried Pears,Produce,30,40,Eastern Connection,London,UK,28/5/2016
11056,Pâté chinois,Meat/Poultry,24,35,Eastern Connection,London,UK,28/5/2016
11057,Outback Lager,Beverages,15,3,North/South,London,UK,29/5/2016
11058,Sir Rodney's Scones,Confections,10,3,Blauer See Delikatessen,Mannheim,Germany,29/5/2016
11058,Camembert Pierrot,Dairy Products,34,21,Blauer See Delikatessen,Mannheim,Germany,29/5/2016
11058,Sirop d'érable,Condiments,"28,5",4,Blauer See Delikatessen,Mannheim,Germany,29/5/2016
11059,Alice Mutton,Meat/Poultry,39,12,Ricardo Adocicados,Rio de Janeiro,Brazil,29/5/2016
11059,Camembert Pierrot,Dairy Products,34,35,Ricardo Adocicados,Rio de Janeiro,Brazil,29/5/2016
11059,Konbu,Seafood,6,30,Ricardo Adocicados,Rio de Janeiro,Brazil,29/5/2016
11060,Camembert Pierrot,Dairy Products,34,4,Franchi S.p.A.,Torino,Italy,30/5/2016
11060,Original Frankfurter grüne Soße,Condiments,13,10,Franchi S.p.A.,Torino,Italy,30/5/2016
11061,Camembert Pierrot,Dairy Products,34,15,Great Lakes Food Market,Eugene,USA,30/5/2016
11062,Perth Pasties,Meat/Poultry,"32,8",10,Reggiani Caseifici,Reggio Emilia,Italy,30/5/2016
11062,Outback Lager,Beverages,15,12,Reggiani Caseifici,Reggio Emilia,Italy,30/5/2016
11063,Boston Crab Meat,Seafood,"18,4",40,Hungry Owl All-Night Grocers,Cork,Ireland,30/5/2016
11063,Jack's New England Clam Chowder,Seafood,"9,65",30,Hungry Owl All-Night Grocers,Cork,Ireland,30/5/2016
11063,Sasquatch Ale,Beverages,14,30,Hungry Owl All-Night Grocers,Cork,Ireland,30/5/2016
11064,Jack's New England Clam Chowder,Seafood,"9,65",12,Save-a-lot Markets,Boise,USA,31/5/2016
11064,Perth Pasties,Meat/Poultry,"32,8",25,Save-a-lot Markets,Boise,USA,31/5/2016
11064,Pâté chinois,Meat/Poultry,24,4,Save-a-lot Markets,Boise,USA,31/5/2016
11064,Scottish Longbreads,Confections,"12,5",55,Save-a-lot Markets,Boise,USA,31/5/2016
11064,Alice Mutton,Meat/Poultry,39,77,Save-a-lot Markets,Boise,USA,31/5/2016
11065,Nord-Ost Matjeshering,Seafood,"25,89",4,LILA-Supermercado,Barquisimeto,Venezuela,31/5/2016
11065,Tourtière,Meat/Poultry,"7,45",20,LILA-Supermercado,Barquisimeto,Venezuela,31/5/2016
11066,Pavlova,Confections,"17,45",3,White Clover Markets,Seattle,USA,31/5/2016
11066,Teatime Chocolate Biscuits,Confections,"9,2",42,White Clover Markets,Seattle,USA,31/5/2016
11066,Sasquatch Ale,Beverages,14,35,White Clover Markets,Seattle,USA,31/5/2016
11067,Jack's New England Clam Chowder,Seafood,"9,65",9,Drachenblut Delikatessen,Aachen,Germany,3/6/2016
11068,Rössle Sauerkraut,Produce,"45,6",8,Queen Cozinha,São Paulo,Brazil,3/6/2016
11068,Ipoh Coffee,Beverages,46,36,Queen Cozinha,São Paulo,Brazil,3/6/2016
11068,Original Frankfurter grüne Soße,Condiments,13,28,Queen Cozinha,São Paulo,Brazil,3/6/2016
11069,Chartreuse verte,Beverages,18,20,Tortuga Restaurante,México D.F.,Mexico,3/6/2016
11070,Chai,Beverages,18,40,Lehmanns Marktstand,Frankfurt a.M. ,Germany,4/6/2016
11070,Gorgonzola Telino,Dairy Products,"12,5",20,Lehmanns Marktstand,Frankfurt a.M. ,Germany,4/6/2016
11070,Chang,Beverages,19,20,Lehmanns Marktstand,Frankfurt a.M. ,Germany,4/6/2016
11070,Pavlova,Confections,"17,45",30,Lehmanns Marktstand,Frankfurt a.M. ,Germany,4/6/2016
11071,Uncle Bob's Organic Dried Pears,Produce,30,15,LILA-Supermercado,Barquisimeto,Venezuela,4/6/2016
11071,Konbu,Seafood,6,10,LILA-Supermercado,Barquisimeto,Venezuela,4/6/2016
11072,Wimmers gute Semmelknödel,Grains/Cereals,"33,25",130,Ernst Handel,Graz,Austria,4/6/2016
11072,Chang,Beverages,19,8,Ernst Handel,Graz,Austria,4/6/2016
11072,Jack's New England Clam Chowder,Seafood,"9,65",40,Ernst Handel,Graz,Austria,4/6/2016
11072,Valkoinen suklaa,Confections,"16,25",22,Ernst Handel,Graz,Austria,4/6/2016
11073,Guaraná Fantástica,Beverages,"4,5",20,Pericles Comidas clásicas,México D.F.,Mexico,4/6/2016
11073,Queso Cabrales,Dairy Products,21,10,Pericles Comidas clásicas,México D.F.,Mexico,4/6/2016
11074,Pavlova,Confections,"17,45",14,Simons bistro,København,Denmark,5/6/2016
11075,Chang,Beverages,19,10,Richter Supermarkt,Genève,Switzerland,5/6/2016
11075,Spegesild,Seafood,12,30,Richter Supermarkt,Genève,Switzerland,5/6/2016
11075,Lakkalikööri,Beverages,18,2,Richter Supermarkt,Genève,Switzerland,5/6/2016
11076,Grandma's Boysenberry Spread,Condiments,25,20,Bon app',Marseille,France,5/6/2016
11076,Tofu,Produce,"23,25",20,Bon app',Marseille,France,5/6/2016
11076,Teatime Chocolate Biscuits,Confections,"9,2",10,Bon app',Marseille,France,5/6/2016
11077,Röd Kaviar,Seafood,15,2,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Chartreuse verte,Beverages,18,2,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Jack's New England Clam Chowder,Seafood,"9,65",3,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Spegesild,Seafood,12,3,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Filo Mix,Grains/Cereals,7,2,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Pâté chinois,Meat/Poultry,24,2,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Camembert Pierrot,Dairy Products,34,2,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Mascarpone Fabioli,Dairy Products,32,1,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Louisiana Hot Spiced Okra,Condiments,17,1,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Queso Manchego La Pastora,Dairy Products,38,2,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Rhönbräu Klosterbier,Beverages,"7,75",4,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Wimmers gute Semmelknödel,Grains/Cereals,"33,25",2,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Tunnbröd,Grains/Cereals,9,2,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Sir Rodney's Marmalade,Confections,81,1,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Pavlova,Confections,"17,45",2,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Konbu,Seafood,6,4,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Ikura,Seafood,31,1,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
11077,Northwoods Cranberry Sauce,Condiments,40,2,Rattlesnake Canyon Grocery,Albuquerque,USA,5/6/2016
